City,Source_File,Line_Number,Matched_Text,Lat,Long
PEI County,Phase-1-Environmental-Assessment.txt,8707,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,8709,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,8710,ACID WASTE - HEAVY METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,8712,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,8714,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,8715,ALKALINE WASTES - HEAVY METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,8870,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,8872,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,8875,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,8877,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,8878,ACID WASTE - HEAVY METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,8880,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,8882,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,8885,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,8887,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,8890,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,8892,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,8895,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,8897,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,8898,ALKALINE WASTES - OTHER METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,8900,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,8902,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,8905,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,8907,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,8908,WASTE COMPRESSED GASES,,
PEI County,Phase-1-Environmental-Assessment.txt,8910,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,8912,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,8915,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,8917,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,8918,HALOGENATED SOLVENTS,,
PEI County,Phase-1-Environmental-Assessment.txt,8920,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,8922,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,8925,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,8927,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,8928,ALKALINE WASTES - HEAVY METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,8930,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,8932,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,8933,ALIPHATIC SOLVENTS,,
PEI County,Phase-1-Environmental-Assessment.txt,8935,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,8937,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,8938,PHENOLIC WASTES,,
PEI County,Phase-1-Environmental-Assessment.txt,8954,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,8956,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,8959,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,8961,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,8962,WASTE OILS & LUBRICANTS,,
PEI County,Phase-1-Environmental-Assessment.txt,9273,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9275,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9278,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9280,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9281,ACID WASTE - HEAVY METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,9283,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9285,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9286,ALKALINE WASTES - HEAVY METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,9288,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9290,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9291,ALKALINE WASTES - OTHER METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,9293,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9295,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9298,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9314,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9315,ALIPHATIC SOLVENTS,,
PEI County,Phase-1-Environmental-Assessment.txt,9317,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9319,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9322,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9324,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9327,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9329,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9330,HALOGENATED SOLVENTS,,
PEI County,Phase-1-Environmental-Assessment.txt,9332,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9334,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9335,PHENOLIC WASTES,,
PEI County,Phase-1-Environmental-Assessment.txt,9337,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9339,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9342,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9344,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9345,WASTE COMPRESSED GASES,,
PEI County,Phase-1-Environmental-Assessment.txt,9347,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9349,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9352,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9354,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9357,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9359,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9362,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9364,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9365,WASTE OILS & LUBRICANTS,,
PEI County,Phase-1-Environmental-Assessment.txt,9395,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9397,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9400,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9402,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9405,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9407,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9408,HALOGENATED SOLVENTS,,
PEI County,Phase-1-Environmental-Assessment.txt,9410,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9412,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9413,ACID WASTE - HEAVY METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,9429,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9431,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9434,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9436,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9439,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9441,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9442,ALKALINE WASTES - OTHER METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,9444,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9446,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9447,ALIPHATIC SOLVENTS,,
PEI County,Phase-1-Environmental-Assessment.txt,9449,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9451,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9452,WASTE OILS & LUBRICANTS,,
PEI County,Phase-1-Environmental-Assessment.txt,9454,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9456,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9459,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9461,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9462,ALKALINE WASTES - HEAVY METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,9464,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9466,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9469,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9471,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9474,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9476,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9479,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9481,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9482,PHENOLIC WASTES,,
PEI County,Phase-1-Environmental-Assessment.txt,9484,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9486,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9487,WASTE COMPRESSED GASES,,
PEI County,Phase-1-Environmental-Assessment.txt,9517,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9519,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9520,ALKALINE WASTES - HEAVY METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,9522,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9524,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9525,WASTE OILS & LUBRICANTS,,
PEI County,Phase-1-Environmental-Assessment.txt,9527,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9529,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9546,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9548,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9551,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9553,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9556,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9558,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9559,ALKALINE WASTES - OTHER METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,9561,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9563,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9564,WASTE COMPRESSED GASES,,
PEI County,Phase-1-Environmental-Assessment.txt,9566,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9568,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9569,ALIPHATIC SOLVENTS,,
PEI County,Phase-1-Environmental-Assessment.txt,9571,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9573,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9576,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9578,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9581,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9583,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9584,HALOGENATED SOLVENTS,,
PEI County,Phase-1-Environmental-Assessment.txt,9586,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9588,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9591,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9593,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9596,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9598,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9599,PHENOLIC WASTES,,
PEI County,Phase-1-Environmental-Assessment.txt,9601,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9603,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9604,ACID WASTE - HEAVY METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,9606,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9608,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9639,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9641,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9644,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9660,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9663,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9665,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9666,WASTE OILS & LUBRICANTS,,
PEI County,Phase-1-Environmental-Assessment.txt,9668,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9670,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9671,ALKALINE WASTES - OTHER METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,9673,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9675,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9678,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9680,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9681,ACID WASTE - HEAVY METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,9683,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9685,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9688,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9690,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9691,ALKALINE WASTES - HEAVY METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,9693,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9695,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9696,ALIPHATIC SOLVENTS,,
PEI County,Phase-1-Environmental-Assessment.txt,9698,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9700,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9701,WASTE COMPRESSED GASES,,
PEI County,Phase-1-Environmental-Assessment.txt,9703,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9705,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9708,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9710,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9711,HALOGENATED SOLVENTS,,
PEI County,Phase-1-Environmental-Assessment.txt,9713,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9715,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9718,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9720,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9723,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9725,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9728,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,9730,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,9731,PHENOLIC WASTES,,
PEI County,Phase-1-Environmental-Assessment.txt,10058,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10060,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10061,HALOGENATED SOLVENTS,,
PEI County,Phase-1-Environmental-Assessment.txt,10063,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10065,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10084,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10086,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10089,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10091,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10092,ALKALINE WASTES - OTHER METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,10094,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10096,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10097,ACID WASTE - HEAVY METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,10099,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10101,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10104,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10106,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10109,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10111,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10114,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10116,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10117,PHENOLIC WASTES,,
PEI County,Phase-1-Environmental-Assessment.txt,10119,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10121,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10122,ALKALINE WASTES - HEAVY METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,10124,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10126,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10129,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10131,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10132,WASTE COMPRESSED GASES,,
PEI County,Phase-1-Environmental-Assessment.txt,10134,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10136,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10139,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10141,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10142,ALIPHATIC SOLVENTS,,
PEI County,Phase-1-Environmental-Assessment.txt,10144,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10146,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10149,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10151,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10152,WASTE OILS & LUBRICANTS,,
PEI County,Phase-1-Environmental-Assessment.txt,10188,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10204,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10207,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10209,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10212,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10214,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10215,WASTE COMPRESSED GASES,,
PEI County,Phase-1-Environmental-Assessment.txt,10217,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10219,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10220,ACID WASTE - HEAVY METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,10222,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10224,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10225,PHENOLIC WASTES,,
PEI County,Phase-1-Environmental-Assessment.txt,10227,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10229,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10232,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10234,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10237,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10239,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10242,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10244,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10245,HALOGENATED SOLVENTS,,
PEI County,Phase-1-Environmental-Assessment.txt,10247,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10249,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10250,ALIPHATIC SOLVENTS,,
PEI County,Phase-1-Environmental-Assessment.txt,10252,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10254,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10255,ALKALINE WASTES - OTHER METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,10257,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10259,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10262,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10264,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10267,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10269,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10270,ALKALINE WASTES - HEAVY METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,10272,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10274,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10275,WASTE OILS & LUBRICANTS,,
PEI County,Phase-1-Environmental-Assessment.txt,10277,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10279,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10358,MOE District:,,
PEI County,Phase-1-Environmental-Assessment.txt,10413,MOE District:,,
PEI County,Phase-1-Environmental-Assessment.txt,10465,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10467,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10470,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10472,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10475,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10477,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10587,MOE District:,,
PEI County,Phase-1-Environmental-Assessment.txt,10639,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10641,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10644,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10646,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10676,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10678,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10679,ACID WASTE - HEAVY METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,10681,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10683,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10684,ALKALINE WASTES - OTHER METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,10686,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10688,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10691,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10693,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10696,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10698,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10699,WASTE COMPRESSED GASES,,
PEI County,Phase-1-Environmental-Assessment.txt,10701,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10703,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10704,CHEMICAL FERTILIZER WASTES,,
PEI County,Phase-1-Environmental-Assessment.txt,10722,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10724,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10727,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10729,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10732,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10734,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10737,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10739,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10742,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10744,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10747,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10749,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10750,WASTE OILS & LUBRICANTS,,
PEI County,Phase-1-Environmental-Assessment.txt,10752,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,10754,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,10795,MOE District:,,
PEI County,Phase-1-Environmental-Assessment.txt,11280,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11282,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11285,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11287,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11290,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11292,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11295,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11297,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11300,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11302,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11305,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11307,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11308,WASTE OILS & LUBRICANTS,,
PEI County,Phase-1-Environmental-Assessment.txt,11310,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11312,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11315,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11317,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11318,WASTE COMPRESSED GASES,,
PEI County,Phase-1-Environmental-Assessment.txt,11320,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11336,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11337,ACID WASTE - HEAVY METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,11339,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11341,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11342,ALKALINE WASTES - OTHER METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,11344,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11346,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11349,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11351,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11352,CHEMICAL FERTILIZER WASTES,,
PEI County,Phase-1-Environmental-Assessment.txt,11354,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11356,Waste Class Name:,,
